sp,seed_source,id,trt,block,seedling,date_1,month_1,ht_1,rcd_1,notes_1,date_2,month_2,ht_2,rcd_2,root_2,shoot_2,rootshoot_2,notes_2,date_3,month_3,ht_3,rcd_3,root_3,shoot_3,rootshoot_3,mdwp_3,pdwp_3,notes_3,date_4,month_4,ht_4,rcd_4,root_4,shoot_4,rootshoot_4,mdwp_4,pdwp_4,100mdwp_4,100pdwp_4,notes_4,date_5,month_5,ht_5,rcd_5,notes_5
laoc,cda,x,d,1,5,5/15/2022,May,32.2,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,47.5,4.34,11.269,10.881,1.035658487,-1.3,-0.104,,-0.71,,12/12/2022,December,x,x,
laoc,cda,601,d,1,6,5/15/2022,May,35.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.3,4.94,
laoc,cda,602,d,1,7,5/15/2022,May,32.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.8,4.85,
laoc,cda,603,d,1,8,5/15/2022,May,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.9,4.79,
laoc,cda,604,d,1,9,5/15/2022,May,36.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.2,4.91,
laoc,cda,605,d,1,10,5/15/2022,May,32.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.3,4.83,
laoc,cda,606,d,1,11,5/15/2022,May,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.5,4.71,
laoc,cda,607,d,1,12,5/15/2022,May,43.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.4,5.23,
laoc,cda,608,d,1,13,5/15/2022,May,43.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,66.6,4.71,
laoc,cda,609,d,1,14,5/15/2022,May,32.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.6,4.78,
laoc,cda,610,d,1,15,5/15/2022,May,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,40.4,4.7,
laoc,cda,611,d,1,16,5/15/2022,May,37.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52,4.85,
laoc,cda,612,d,2,1,5/15/2022,May,36,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.1,5.77,
laoc,cda,613,d,2,2,5/15/2022,May,44.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,58.8,4.78,
laoc,cda,614,d,2,3,5/15/2022,May,35.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.5,5.35,
laoc,cda,615,d,2,4,5/15/2022,May,42.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.5,4.66,
laoc,cda,616,d,2,5,5/15/2022,May,41.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.5,5.76,
laoc,cda,617,d,2,6,5/15/2022,May,40.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.2,4.91,
laoc,cda,618,d,2,7,5/15/2022,May,42,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.4,5.06,
laoc,cda,x,d,2,8,5/15/2022,May,45,3.5,,,,,,,,,,8/28/2022,Aug/Sept,67.5,5.56,12.855,13.488,0.953069395,-2.26,-0.95,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,619,d,2,9,5/15/2022,May,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.3,5.62,
laoc,cda,620,d,2,10,5/15/2022,May,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.7,5.41,
laoc,cda,621,d,2,11,5/15/2022,May,42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.1,5.81,
laoc,cda,x,d,2,12,5/15/2022,May,42.5,3.5,,,,,,,,,,,,,,,,,,,,12/8/2022,December,53.2,4.74,9.747,10.386,0.93847487,-0.33,-0.32,,-0.17,,12/12/2022,December,x,x,
laoc,cda,x,d,2,13,5/15/2022,May,44.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,622,d,2,14,5/15/2022,May,41.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.4,5.18,
laoc,cda,623,d,2,15,5/15/2022,May,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.3,5.2,
laoc,cda,624,d,2,16,5/15/2022,May,41.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.6,4.98,
laoc,cda,625,d,3,1,5/15/2022,May,33.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.3,4.95,
laoc,cda,626,d,3,2,5/15/2022,May,32.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,41.1,4.59,
laoc,cda,627,d,3,3,5/15/2022,May,37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.1,4.84,
laoc,cda,x,d,3,4,5/15/2022,May,34.7,4,,,,,,,,,,8/28/2022,Aug/Sept,44.7,4.68,12.027,11.94,1.007286432,-1.73,-0.81,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,628,d,3,5,5/15/2022,May,36.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.9,4.05,
laoc,cda,629,d,3,6,5/15/2022,May,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.8,5.28,
laoc,cda,630,d,3,7,5/15/2022,May,31.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,40.7,4.46,
laoc,cda,631,d,3,8,5/15/2022,May,30.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.9,4.55,
laoc,cda,632,d,3,9,5/15/2022,May,40.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,41.3,4.78,
laoc,cda,633,d,3,10,5/15/2022,May,37,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.9,5.3,
laoc,cda,634,d,3,11,5/15/2022,May,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.2,5.54,
laoc,cda,635,d,3,12,5/15/2022,May,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,35,4.55,
laoc,cda,636,d,3,13,5/15/2022,May,40.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.4,5.19,
laoc,cda,637,d,3,14,5/15/2022,May,43.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.9,5.14,
laoc,cda,638,d,3,15,5/15/2022,May,43.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50,4.97,
laoc,cda,639,d,3,16,5/15/2022,May,38,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.9,4.93,
laoc,cda,x,d,4,1,5/15/2022,May,21,2.5,,6/24/2022,June,25.8,2.5,8.566,9.316,0.919493345,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,640,d,4,2,5/15/2022,May,40,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.4,4.67,
laoc,cda,641,d,4,3,5/15/2022,May,39.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.5,5.13,
laoc,cda,642,d,4,4,5/15/2022,May,42.2,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.3,5.2,
laoc,cda,643,d,4,5,5/15/2022,May,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.5,4.19,
laoc,cda,644,d,4,6,5/15/2022,May,42,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50,4.56,
laoc,cda,645,d,4,7,5/15/2022,May,38.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.4,4.03,
laoc,cda,646,d,4,8,5/15/2022,May,30.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,43.6,4.16,
laoc,cda,647,d,4,9,5/15/2022,May,42.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,43.1,4.17,
laoc,cda,648,d,4,10,5/15/2022,May,42.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.7,4.79,
laoc,cda,649,d,4,11,5/15/2022,May,39.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.6,4.95,
laoc,cda,650,d,4,12,5/15/2022,May,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.7,4.81,
laoc,cda,651,d,4,13,5/15/2022,May,31.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.9,4.28,
laoc,cda,x,d,4,14,5/15/2022,May,39.5,2,,6/24/2022,June,36,2.5,9.039,9.202,0.982286459,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,652,d,4,15,5/15/2022,May,33.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.1,4.57,
laoc,cda,653,d,4,16,5/15/2022,May,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.5,4.89,
laoc,cda,654,d,5,1,5/15/2022,May,25.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,43.6,5.87,
laoc,cda,655,d,5,2,5/15/2022,May,22.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,34.4,5.85,
laoc,cda,656,d,5,3,5/15/2022,May,24.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.1,4.6,
laoc,cda,657,d,5,4,5/15/2022,May,22.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.4,4.96,
laoc,cda,658,d,5,5,5/15/2022,May,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39.9,5.11,
laoc,cda,659,d,5,6,5/15/2022,May,36.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.5,5.77,
laoc,cda,660,d,5,7,5/15/2022,May,42.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,40.4,4.86,
laoc,cda,661,d,5,8,5/15/2022,May,44.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,37.5,5.16,
laoc,cda,662,d,5,9,5/15/2022,May,34.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.8,5.03,
laoc,cda,663,d,5,10,5/15/2022,May,32.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.2,4.53,
laoc,cda,x,d,5,11,5/15/2022,May,35.5,4,,,,,,,,,,,,,,,,,,,,12/8/2022,December,42.9,4.27,10.672,9.785,1.090648952,-0.86,-0.47,,-0.39,,12/12/2022,December,x,x,
laoc,cda,664,d,5,12,5/15/2022,May,30.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.8,5.12,
laoc,cda,665,d,5,13,5/15/2022,May,39.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.4,5.14,
laoc,cda,x,d,5,14,5/15/2022,May,35.5,3,,,,,,,,,,8/28/2022,Aug/Sept,55.3,5.12,12.324,13.339,0.923907339,-2.1,-0.75,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,666,d,5,15,5/15/2022,May,35.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.3,4.92,
laoc,cda,667,d,5,16,5/15/2022,May,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.4,4.42,
laoc,cda,668,d,6,1,5/15/2022,May,36.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.7,4.83,
laoc,cda,669,d,6,2,5/15/2022,May,36.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.5,4.4,
laoc,cda,670,d,6,3,5/15/2022,May,30.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.5,4.57,
laoc,cda,671,d,6,4,5/15/2022,May,26.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.6,4.98,
laoc,cda,672,d,6,5,5/15/2022,May,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,31.8,4.46,
laoc,cda,673,d,6,6,5/15/2022,May,33.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.3,4.6,
laoc,cda,674,d,6,7,5/15/2022,May,38.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.9,4.41,
laoc,cda,675,d,6,8,5/15/2022,May,30.1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.4,4.34,
laoc,cda,x,d,6,9,5/15/2022,May,15.5,2.5,,,,,,,,,,,,,,,,,,,,12/8/2022,December,33.3,3.92,10.952,9.875,1.109063291,-1.18,-0.77,,-1.18,,12/12/2022,December,x,x,
laoc,cda,676,d,6,10,5/15/2022,May,20.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,37.2,4.14,
laoc,cda,677,d,6,11,5/15/2022,May,33.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,38.1,5.28,
laoc,cda,x,d,6,12,5/15/2022,May,22.5,3,,,,,,,,,,8/28/2022,Aug/Sept,46,4.78,10.752,11.556,0.930425753,-1.79,-0.62,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,678,d,6,13,5/15/2022,May,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39.3,4.6,
laoc,cda,679,d,6,14,5/15/2022,May,23.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.1,4.71,
laoc,cda,680,d,6,15,5/15/2022,May,29.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.7,5.25,
laoc,cda,681,d,6,16,5/15/2022,May,18.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,34.6,5.17,
laoc,cda,682,d,7,1,5/15/2022,May,34.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.3,4.98,
laoc,cda,683,d,7,2,5/15/2022,May,43.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.2,5.05,
laoc,cda,684,d,7,3,5/15/2022,May,39.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.5,4.71,
laoc,cda,685,d,7,4,5/15/2022,May,40.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47,4.87,
laoc,cda,686,d,7,5,5/15/2022,May,36.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.8,4.73,
laoc,cda,x,d,7,6,5/15/2022,May,34,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,51.1,4.93,11.414,10.851,1.051884619,-1.36,-1.07,,-1.1,,12/12/2022,December,x,x,
laoc,cda,687,d,7,7,5/15/2022,May,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,60,5.13,
laoc,cda,688,d,7,8,5/15/2022,May,34,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.9,4.55,
laoc,cda,689,d,7,9,5/15/2022,May,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.5,5.33,
laoc,cda,690,d,7,10,5/15/2022,May,30.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.1,4.59,
laoc,cda,691,d,7,11,5/15/2022,May,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.6,5.08,
laoc,cda,692,d,7,12,5/15/2022,May,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.4,5.52,
laoc,cda,x,d,7,13,5/15/2022,May,36,4,,6/24/2022,June,41.5,3.5,8.453,9.482,0.891478591,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,693,d,7,14,5/15/2022,May,33.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.5,4.86,
laoc,cda,x,d,7,15,5/15/2022,May,46.2,4,,6/24/2022,June,50.5,4.5,9.063,11.208,0.808618844,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,694,d,7,16,5/15/2022,May,38,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.5,5.56,
laoc,cda,695,d,8,1,5/15/2022,May,39.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48,5.22,
laoc,cda,696,d,8,2,5/15/2022,May,40.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.2,5.4,
laoc,cda,697,d,8,3,5/15/2022,May,41,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.1,5.24,
laoc,cda,698,d,8,4,5/15/2022,May,45.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.2,6.1,
laoc,cda,x,d,8,5,5/15/2022,May,37,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,52.5,5.04,11.177,11.386,0.981644124,-0.92,-0.75,,-0.41,,12/12/2022,December,x,x,
laoc,cda,699,d,8,6,5/15/2022,May,36.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.7,4.78,
laoc,cda,700,d,8,7,5/15/2022,May,42,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.3,5.4,
laoc,cda,701,d,8,8,5/15/2022,May,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.4,5.03,
laoc,cda,702,d,8,9,5/15/2022,May,21.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,41.3,5.97,
laoc,cda,703,d,8,10,5/15/2022,May,28.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.1,4.89,
laoc,cda,704,d,8,11,5/15/2022,May,29.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,39.2,5.29,
laoc,cda,706,d,8,12,5/15/2022,May,23.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48,5.5,
laoc,cda,x,d,8,13,5/15/2022,May,30.1,2.5,,,,,,,,,,8/28/2022,Aug/Sept,49.5,5.26,11.189,12.751,0.877499804,-1.13,-0.3,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,707,d,8,14,5/15/2022,May,37.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51,5.6,
laoc,cda,708,d,8,15,5/15/2022,May,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,41.9,5.2,
laoc,cda,709,d,8,16,5/15/2022,May,32.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.5,4.55,
laoc,cda,710,d,9,1,5/15/2022,May,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.9,5.29,
laoc,cda,711,d,9,2,5/15/2022,May,35.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.2,5.54,
laoc,cda,x,d,9,3,5/15/2022,May,31.4,3,,,,,,,,,,,,,,,,,,,,12/8/2022,December,48.2,5.18,11.863,11.689,1.01488579,-0.5,-0.52,,-0.2,,12/12/2022,December,x,x,
laoc,cda,712,d,9,4,5/15/2022,May,31.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.6,5.37,
laoc,cda,713,d,9,5,5/15/2022,May,34.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,68.5,4.17,
laoc,cda,714,d,9,6,5/15/2022,May,36.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.1,5.33,
laoc,cda,715,d,9,7,5/15/2022,May,32.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,48.2,5.34,
laoc,cda,716,d,9,8,5/15/2022,May,33.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.6,5.01,
laoc,cda,x,d,9,9,5/15/2022,May,41.5,4,,,,,,,,,,8/28/2022,Aug/Sept,57.2,4.96,12.728,14.217,0.895266231,-1.99,-0.8,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,717,d,9,10,5/15/2022,May,35.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51,4.34,
laoc,cda,718,d,9,11,5/15/2022,May,29.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.2,4.37,
laoc,cda,719,d,9,12,5/15/2022,May,33.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50,4.78,
laoc,cda,720,d,9,13,5/15/2022,May,36.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.4,4.73,
laoc,cda,721,d,9,14,5/15/2022,May,33.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.7,4.75,
laoc,cda,722,d,9,15,5/15/2022,May,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.5,5.08,
laoc,cda,723,d,9,16,5/15/2022,May,38.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.6,4.61,
laoc,cda,724,d,10,1,5/15/2022,May,36.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.5,5.56,
laoc,cda,725,d,10,2,5/15/2022,May,35.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.9,5,
laoc,cda,726,d,10,3,5/15/2022,May,33.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55,5.17,
laoc,cda,727,d,10,4,5/15/2022,May,32.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,61.1,6.05,
laoc,cda,728,d,10,5,5/15/2022,May,30.9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,62.3,5.02,
laoc,cda,729,d,10,6,5/15/2022,May,33,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.9,5.05,
laoc,cda,730,d,10,7,5/15/2022,May,35.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,47.4,4.99,
laoc,cda,731,d,10,8,5/15/2022,May,41,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.6,5.18,
laoc,cda,732,d,10,9,5/15/2022,May,30.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,43.1,5,
laoc,cda,x,d,10,10,5/15/2022,May,27.7,2,,6/24/2022,June,35.1,3,7.66,8.78,0.872437358,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,x,x,
laoc,cda,733,d,10,11,5/15/2022,May,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,51.9,4.87,
laoc,cda,734,d,10,12,5/15/2022,May,34.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,52.1,4.98,
laoc,cda,735,d,10,13,5/15/2022,May,46.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,59.4,4.96,
laoc,cda,736,d,10,14,5/15/2022,May,42.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,55.1,5.05,
laoc,cda,737,d,10,15,5/15/2022,May,30.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,46.4,5.09,
laoc,cda,738,d,10,16,5/15/2022,May,36.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,49.9,4.84,
laoc,cda,739,d,11,1,5/15/2022,May,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.8,5.15,
laoc,cda,740,d,11,2,5/15/2022,May,44.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,54.9,5.76,
laoc,cda,741,d,11,3,5/15/2022,May,34.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.7,5.91,
laoc,cda,742,d,11,4,5/15/2022,May,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,42.4,6.12,
laoc,cda,743,d,11,5,5/15/2022,May,40,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,50.9,5.39,
laoc,cda,744,d,11,6,5/15/2022,May,46.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,56.8,4.92,
laoc,cda,745,d,11,7,5/15/2022,May,45.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,57.6,4.98,
laoc,cda,746,d,11,8,5/15/2022,May,36.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,44.9,5.2,
laoc,cda,747,d,11,9,5/15/2022,May,42.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,53.5,5.08,
laoc,cda,748,d,11,10,5/15/2022,May,37.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,37.1,2.77,
laoc,cda,749,d,11,11,5/15/2022,May,33,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/12/2022,December,45.2,5.64,
